semester,course_id,course_code,memo,name,chinese_name,limit,reg_num,time,credit,hours,lecturer, type,type,summary
1111.0,910178.0,SESE10032,,Workshop Practice(2),工廠實習(2),Unlimited,16,W12-,1.0,2.0,黃國鑫,,1,
1111.0,910179.0,SESE10094,,Thermodynamics(1),熱力學(1),Unlimited,16,R123-,3.0,3.0,夏筱明,,1,
1111.0,910180.0,SESE00051,,English(1),英文(1),Unlimited,23,W34F3-,3.0,3.0,系統工程,,1,
1111.0,910181.0,SESE10073,,Mechanical Materials,機械材料,Unlimited,32,W567-,3.0,3.0,系統工程,,1,
1111.0,910182.0,SESE10032,,Workshop Practice(2),工廠實習(2),Unlimited,16,W12-,1.0,2.0,蔡林昌,,1,
1111.0,910183.0,SESE10094,,Thermodynamics(1),熱力學(1),Unlimited,16,W34R4-,3.0,3.0,夏筱明,,1,
1111.0,910184.0,SESE10021,,Engineering Graphics,工程圖學,Unlimited,16,M78-,1.0,2.0,系統工程,,1,
1111.0,910185.0,SESE10021,,Engineering Graphics,工程圖學,Unlimited,16,M9a-,1.0,2.0,系統工程,,1,
1111.0,910186.0,SESE10055,,General Physics(2),普通物理(2),Unlimited,34,R9ab-,3.0,3.0,鄭根發,,1,
1111.0,910187.0,SESE10038,,Calculus(2),微積分(2),Unlimited,17,W89ab-,3.0,4.0,張枝成,,1,
1111.0,910188.0,SESE10054,,General Physics (1),普通物理(1),Unlimited,22,R234-,3.0,3.0,杜建明,,1,
1111.0,910189.0,SESE10054,,General Physics (1),普通物理(1),Unlimited,26,R34F1-,3.0,3.0,王哲釧,,1,
1111.0,910190.0,SESE10054,,General Physics (1),普通物理(1),Unlimited,27,R34F1-,3.0,3.0,鄭紹宏,,1,
1111.0,910193.0,SESE10054,,General Physics (1),普通物理(1),Unlimited,23,R34F1-,3.0,3.0,尤懷德,,1,
1111.0,910195.0,SESE00116,,The Art of War and Life,孫子兵法與人生,Unlimited,28,F34-,2.0,2.0,系統工程,,2,
1111.0,910196.0,SESE10037,,Calculus (1),微積分(1),Unlimited,27,T34R56-,4.0,4.0,張仁煦,,1,
1111.0,910197.0,SESE10037,,Calculus (1),微積分(1),Unlimited,22,M56W34-,4.0,4.0,張枝成,,1,
1111.0,910198.0,SESE10037,,Calculus (1),微積分(1),Unlimited,23,T12R12-,4.0,4.0,張仁煦,,1,
1111.0,910200.0,SESE00055,,Financial Management,財務管理 ,Unlimited,13,T56-,2.0,2.0,系統工程,,2,
1111.0,910201.0,SESE10051,,General Chemistry,普通化學,Unlimited,23,M56W1-,3.0,3.0,游竹淋,,1,
1111.0,910202.0,SESE10224,,Cryptography,密碼學,Unlimited,5,R9ab-,3.0,3.0,張德仁,,2,
1111.0,910203.0,SESE00117,,Fiction and Film,小說與電影,Unlimited,17,T56-,2.0,2.0,系統工程,,2,
1111.0,910204.0,SESE10176,,Project on Aerospace(1),太空專題實作(1),Unlimited,4,M567-,1.0,3.0,李彥宏,,1,
1111.0,910205.0,SESE10051,,General Chemistry,普通化學,Unlimited,27,M34R2-,3.0,3.0,游竹淋,,1,
1111.0,910206.0,SESE10051,,General Chemistry,普通化學,Unlimited,22,T567-,3.0,3.0,黃文鍵,,1,
1111.0,910207.0,SESE00118,,Chinese Military Literature,中國兵書選讀,Unlimited,25,W12-,2.0,2.0,系統工程,,2,
1111.0,910208.0,SESE00055,,Financial Management,財務管理 ,Unlimited,11,T78-,2.0,2.0,系統工程,,2,
1111.0,910210.0,SESE10180,,Principles and Experiments of Enhanced Heat Transfer,熱傳增強原理與實驗,Unlimited,4,M9ab-,3.0,3.0,賴正權,,2,
1111.0,910211.0,SESE10181,,Computer Aided Design,計算機輔助設計,Unlimited,9,W567-,3.0,3.0,徐道賢,,2,
1111.0,910212.0,SESE10057,,General Physics Lab.(1),普通物理實驗 (1),Unlimited,23,T34-,2.0,2.0,賴渝翔,,1,
1111.0,910213.0,SESE10182,,Theory of Rotating-Wing Aircraft,旋翼機理論,Unlimited,16,W9ab-,3.0,3.0,羅明忠,,2,
1111.0,910214.0,SESE10183,,Performance Analysis of Aircraft and Missile,戰機飛彈性能分析,Unlimited,8,T9ab-,3.0,3.0,系統工程,,2,
1111.0,910215.0,SESE10184,,Analysis and Design of Military Aircraft System,戰機系統設計,Unlimited,10,T9ab-,3.0,3.0,李彥宏,,2,
1111.0,910216.0,SESE00118,,Chinese Military Literature,中國兵書選讀,Unlimited,26,W34-,2.0,2.0,系統工程,,2,
1111.0,910217.0,SESE10188,,Radar System,雷達系統,Unlimited,29,T234-,3.0,3.0,聶若鹽,,1,
1111.0,910218.0,SESE10168,,Advanced Program Design,高等程式設計,Unlimited,5,R9ab-,3.0,3.0,林振輝,,2,
1111.0,910221.0,SESE20036,,Introduction to Algorithms,演算法,Unlimited,18,T8F12-,3.0,3.0,張克勤,,2,
1111.0,910222.0,SESE00010,,Philosophy and Life,哲學與人生,Unlimited,20,W78-,2.0,2.0,系統工程,,2,
1111.0,910223.0,SESE20038,,Explosives(I),火藥學(1),Unlimited,22,M34T1-,3.0,3.0,楊琮貿,,1,
1111.0,910224.0,SESE20003,,Analytical Chemistry(II),儀器及分析化學實驗(2),Unlimited,11,T9ab-,1.0,3.0,王志嘉,,2,
1111.0,910225.0,SESE10190,,Introduction to Optic Fiber,光纖概論,Unlimited,5,T9ab-,3.0,3.0,系統工程,,2,
1111.0,910226.0,SESE10191,,Fundamentals of Mobile Communications,行動通訊概論,Unlimited,15,T9ab-,3.0,3.0,系統工程,,2,
1111.0,910227.0,SESE10192,,Digital electronics,數位電子,Unlimited,19,W9ab-,3.0,3.0,劉貞灝,,2,
1111.0,910228.0,SESE00016,,International Relations,國際關係,Unlimited,29,F12-,2.0,2.0,系統工程,,2,
1111.0,910229.0,SESE20048,,Automatic Control Systems(I),自動控制系統(1),Unlimited,55,W156-,3.0,3.0,楊家宏,,1,
1111.0,910230.0,SESE10194,,Practice of Communication Systems(3),通訊系統專題實作(3),Unlimited,8,M567-,1.0,3.0,瞿忠正,,1,
1111.0,910231.0,SESE10195,,Practice for Applications of Wireless Communications (3),無線通訊應用專題實作(3),Unlimited,8,M567-,1.0,3.0,蘇英俊,,1,
1111.0,910232.0,SESE10196,,Design Topics of Microwave Devices(3),微波裝置專題實作(3),Unlimited,8,M567-,1.0,3.0,陳淑娟,,1,
1111.0,910233.0,SESE10197,,Optoelectronic application project(3),光電應用專題實作(3),Unlimited,9,M567-,1.0,3.0,謝輝煌,,1,
1111.0,910234.0,SESE10198,,Project of Information Security(3),資訊安全專題實作(3),Unlimited,7,M567-,1.0,3.0,林宗億,,1,
1111.0,910235.0,SESE10199,,Special topics for the Control and Automation(3),控制與自動化專題實作(3),Unlimited,10,M567-,1.0,3.0,談光雄,,1,
1111.0,910236.0,SESE10200,,Applied Computer Network Project(3),計算機網路應用專題實作(3),Unlimited,10,M567-,1.0,3.0,系統工程,,1,
1111.0,910237.0,SESE10072,,Probability and Statistics,機率與統計,Unlimited,25,M34W1-,3.0,3.0,聶若鹽,,1,
1111.0,910238.0,SESE20012,,Single Chip,單晶片,Unlimited,24,W234-,3.0,3.0,藍建武,,1,
1111.0,910239.0,SESE20063,,Electric Machinery,電機機械,Unlimited,24,T567-,3.0,3.0,談光雄,,1,
1111.0,910240.0,SESE00016,,International Relations,國際關係,Unlimited,13,F34-,2.0,2.0,系統工程,,2,
1111.0,910243.0,SESE00051,,English(1),英文(1),Unlimited,30,W12F2-,3.0,3.0,系統工程,,1,
1111.0,910244.0,SESE00051,,English(1),英文(1),Unlimited,26,W5R12-,3.0,3.0,系統工程,,1,
1111.0,910245.0,SESE00120,,Readings In Ming and Ching Fiction,明清小說,Unlimited,15,W56-,2.0,2.0,系統工程,,2,
1111.0,910246.0,SESE00051,,English(1),英文(1),Unlimited,22,R56F4-,3.0,3.0,系統工程,,1,
1111.0,910248.0,SESE10057,,General Physics Lab.(1),普通物理實驗 (1),Unlimited,27,F34-,2.0,2.0,系統工程,,1,
1111.0,910249.0,SESE20059,,Modern Physics,近代物理,Unlimited,39,T9ab-,3.0,3.0,謝輝煌,,2,
1111.0,910250.0,SESE00056,,Military Education and Career Counseling,軍事教育與生涯發展,Unlimited,27,W34-,2.0,2.0,系統工程,,2,
1111.0,910251.0,SESE20058,,Introduction to Modern Optoelectronic Engineering,近代光電工程,Unlimited,5,R9ab-,3.0,3.0,葉宗翰,,2,
1111.0,910252.0,SESE00121,,Basic Military English,基礎軍事英文,Unlimited,22,T12-,2.0,2.0,系統工程,,2,
1111.0,910253.0,SESE00013,,Chinese(1),國文(1),Unlimited,27,W567-,3.0,3.0,系統工程,,1,
1111.0,910254.0,SESE00013,,Chinese(1),國文(1),Unlimited,29,T234-,3.0,3.0,系統工程,,1,
1111.0,910255.0,SESE00013,,Chinese(1),國文(1),Unlimited,23,T567-,3.0,3.0,系統工程,,1,
1111.0,910256.0,SESE00013,,Chinese(1),國文(1),Unlimited,19,T234-,3.0,3.0,系統工程,,1,
1111.0,910257.0,SESE00121,,Basic Military English,基礎軍事英文,Unlimited,26,T34-,2.0,2.0,系統工程,,2,
1111.0,910259.0,SESE10072,,Probability and Statistics,機率與統計,Unlimited,24,M34R1-,3.0,3.0,蘇英俊,,1,
1111.0,910260.0,SESE20060,,Communication Systems,通訊系統,Unlimited,25,W234-,3.0,3.0,李志國,,1,
1111.0,910261.0,SESE20066,,Electromagnetic Waves,電磁波,Unlimited,25,T567-,3.0,3.0,李志國,,1,
1111.0,910262.0,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,25,M4-,0.0,1.0,葉宗翰,,1,
1111.0,910263.0,SESE10166,,Fundamental of Electric Circuits (2),電路學(2),Unlimited,25,M3T34-,3.0,3.0,葉宗翰,,1,
1111.0,910264.0,SESE10026,,Engineering Mathematics(1),工程數學(1),Unlimited,25,W234-,3.0,3.0,杜博仁,,1,
1111.0,910265.0,SESE10115,,Linear Algebra,線性代數,Unlimited,29,R234-,3.0,3.0,張克勤,,1,
1111.0,910266.0,SESE10158,,Experiments of Electrical Engineering(1),電子實驗(1),Unlimited,25,W567-,1.0,3.0,謝育立,,1,
1111.0,910267.0,SESE10158,,Experiments of Electrical Engineering(1),電子實驗(1),Unlimited,13,F234-,1.0,3.0,謝育立,,1,
1111.0,910268.0,SESE10115,,Linear Algebra,線性代數,Unlimited,13,R234-,3.0,3.0,瞿忠正,,1,
1111.0,910269.0,SESE10166,,Fundamental of Electric Circuits (2),電路學(2),Unlimited,13,M34R1-,3.0,3.0,謝育立,,1,
1111.0,910270.0,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,36,R4-,0.0,1.0,張文南,,1,
1111.0,910271.0,SESE10104,,Program Design,程式設計,Unlimited,13,W9ab-,3.0,3.0,林振輝,,2,
1111.0,910272.0,SESE10104,,Program Design,程式設計,Unlimited,25,F234-,3.0,3.0,林振輝,,2,
1111.0,910273.0,SESE10202,,Solid-state Electronic Devices,固態電子元件,Unlimited,13,W234-,3.0,3.0,系統工程,,2,
1111.0,910274.0,SESE10040,,Design Topics of Microwave Devices,微波裝置專題實作(1),Unlimited,9,M567-,1.0,3.0,李志國,,1,
1111.0,910275.0,SESE10203,,Special topics for the application of semiconductor devices(1),半導體元件應用專題實作(1),Unlimited,4,M567-,1.0,3.0,謝育立,,1,
1111.0,910276.0,SESE10005,,Optoelectronic Application Project,光電應用專題實作(1),Unlimited,5,M567-,1.0,3.0,葉宗翰,,1,
1111.0,910277.0,SESE10060,,Special Topics for the Intelligent Robot,智慧型機器人專題實作(1),Unlimited,8,M567-,1.0,3.0,藍建武,,1,
1111.0,910278.0,SESE10133,,Project of Applying Information,資訊應用專題實作(1),Unlimited,5,M567-,1.0,3.0,張德仁,,1,
1111.0,910279.0,SESE10131,,Information Security Practice(I),資訊安全專題實作(1) ,Unlimited,9,M567-,1.0,3.0,張克勤,,1,
1111.0,910280.0,SESE10090,,Practice for Applications of Wireless,無線通訊應用專題實作(1),Unlimited,4,M567-,1.0,3.0,鄭紹宏,,1,
1111.0,910281.0,SESE10156,,Electronics Circuits (1),電子學(1),Unlimited,16,T1W34-,3.0,3.0,談光雄,,1,
1111.0,910282.0,SESE00080,,Database Practice,資料庫專題實作(3),Unlimited,8,M567-,1.0,3.0,劉芳萍,,1,
1111.0,910283.0,SESE00081,,Information System Practice(3),資訊系統工程專題實作(3),Unlimited,3,M567-,1.0,3.0,羅序仁,,1,
1111.0,910284.0,SESE00082,,Multimedia Design Practice(3),多媒體設計專題實作(3),Unlimited,6,M567-,1.0,3.0,蔡宗憲,,1,
1111.0,910285.0,SESE00083,,IoT System Practice(3),物聯網系統專題實作(3),Unlimited,4,M567-,1.0,3.0,楊婷婷,,1,
1111.0,910288.0,SESE00085,,Process Design,程序設計,Unlimited,25,M9R12-,3.0,3.0,李金樹,,1,
1111.0,910289.0,SESE00086,,Characterization of Materials,材料特性分析,Unlimited,5,T9ab-,3.0,3.0,系統工程,,2,
1111.0,910290.0,SESE00087,,Protecting and Clean Technology of Radiochemistry,核子放射防護與消除,Unlimited,5,W567-,3.0,3.0,賴政國,,2,
1111.0,910291.0,SESE00088,,Practice of Steel Processing and Heat Treatment,鋼鐵加工及熱處理實務,Unlimited,5,W567-,3.0,3.0,劉益銘,,2,
1111.0,910292.0,SESE00089,,Organic Analysis ＆ Spectroscopy,有機分析及有機光譜學,Unlimited,7,T567-,3.0,3.0,吳國輝,,2,
1111.0,910293.0,SESE20079,,Special Project on Explosive(3),火炸藥專題實作(3),Unlimited,6,M567-,1.0,3.0,楊琮貿,,1,
1111.0,910294.0,SESE00090,,Special Project on Nuclear(3),核生化防護專題實作(3),Unlimited,6,M567-,1.0,3.0,汪成斌,,1,
1111.0,910295.0,SESE00091,,Special Project on Materials Science & Engineering (3),材料科學與工程專題實作(3),Unlimited,7,M567-,1.0,3.0,王哲釧,,1,
1111.0,910296.0,SESE00092,,Special Project on Energy Conversion/ Storage Batteries(3),創/儲能電池專題實作(3),Unlimited,6,M567-,1.0,3.0,林明憲、張仍奎,,1,
1111.0,910297.0,SESE00020,,Project Management,專案管理,Unlimited,9,W34-,2.0,2.0,李金樹,,2,
1111.0,910298.0,SESE20010,,Unit Operation & Transport Phenomena(2),單元操作與輸送現象(2),Unlimited,6,R456-,3.0,3.0,黃其清,,1,
1111.0,910299.0,SESE20041,,Physical Metallurgy(I),物理冶金(1),Unlimited,20,F234-,3.0,3.0,王誠佑、劉益銘,,1,
1111.0,910300.0,SESE20011,,Unit Operation Lab.(I),單元操作實驗(1),Unlimited,20,R123-,1.0,3.0,楊琮貿,,1,
1111.0,910301.0,SESE20031,,Thermodynamics of Materials(II),材料熱力學(2),Unlimited,9,W567-,3.0,3.0,王哲釧,,2,
1111.0,910302.0,SESE20007,,Chemical Engineering Thermodynamics,化工熱力學,Unlimited,6,W567-,3.0,3.0,林明憲,,1,
1111.0,910303.0,SESE20040,,Physical Chemistry(II),物理化學(2),Unlimited,5,W567-,3.0,3.0,劉敏憲,,1,
1111.0,910304.0,SESE20068,,Introduction to Polymer,高分子導論,Unlimited,5,T34R5-,3.0,3.0,張章平,,2,
1111.0,910305.0,SESE10086,,Special Project on Explosive(1),火炸藥專題實作(1),Unlimited,5,M567-,1.0,3.0,李金樹,,1,
1111.0,910306.0,SESE10071,,Special Project on Nuclear Bilolgical and Chemical Defense,核生化防護專題實作(1),Unlimited,5,M567-,1.0,3.0,黃文鍵,,1,
1111.0,910307.0,SESE10067,,Special Project on Materials Science & Engineering(1),材料科學與工程專題實作(1),Unlimited,3,M567-,1.0,3.0,許宏華,,1,
1111.0,910308.0,SESE10008,,Special Project on Functional Coatings,功能性鍍膜專題實作(1),Unlimited,7,M567-,1.0,3.0,葛明德,,1,
1111.0,910309.0,SESE10002,,Analytical Chemistry(1),儀器及分析化學(1),Unlimited,16,T78R6-,3.0,3.0,王志嘉,,1,
1111.0,910310.0,SESE10061,,Organic Chemistry(1),有機化學(1),Unlimited,16,M34R5-,3.0,3.0,洪耀勳,,1,
1111.0,910311.0,SESE10004,,Analytical Chemistry Lab.(1),儀器及分析化學實驗(1),Unlimited,16,W234-,1.0,3.0,游竹淋,,1,
1111.0,910312.0,SESE10068,,Introduction to Materials Science,材料科學導論,Unlimited,16,F234-,3.0,3.0,陳智、許宏華,,1,
1111.0,910313.0,SESE10026,,Engineering Mathematics(1),工程數學(1),Unlimited,16,T56W1-,3.0,3.0,陸開泰,,1,
1111.0,910314.0,SESE10063,,Organic Chemistry Lab.(1),有機化學實驗(1),Unlimited,16,R234-,1.0,3.0,洪耀勳,,1,
1111.0,910315.0,SESE10065,,Mechanics of Materials,材料力學,Unlimited,41,T234-,3.0,3.0,曾有志,,1,
1111.0,910316.0,SESE10204,,Underwater Acoustics,水中聲學,Unlimited,11,T34W3-,3.0,3.0,陳冠宇,,2,
1111.0,910317.0,SESE10205,,Systems Engineering Management,系統工程管理概論,Unlimited,24,W456-,3.0,3.0,鄧世剛,,1,
1111.0,910318.0,SESE10206,,Vehicle Dynamics,車輛運動力學,Unlimited,18,W456-,3.0,3.0,朱子文,,1,
1111.0,910319.0,SESE10207,,Warship Design,軍艦設計,Unlimited,11,M34W3-,3.0,3.0,林俊成,,1,
1111.0,910320.0,SESE10177,,Mechatronics,機電整合,Unlimited,23,W9ab-,3.0,3.0,系統工程,,2,
1111.0,910321.0,SESE00008,,Crisis Management,危機管理,Unlimited,30,M34-,2.0,2.0,系統工程,,2,
1111.0,910322.0,SESE10209,,Ordnance Engineering and Workshop (2),兵器工程及實習(2),Unlimited,6,T567-,3.0,3.0,孫懷谷,,2,
1111.0,910323.0,SESE10210,,Introduction of Armored Fighting Vehicles,戰甲車概論,Unlimited,6,T9ab-,3.0,3.0,王翔正,,2,
1111.0,910324.0,SESE20062,,Electronic Component and Lab,電子學及實驗 ,Unlimited,24,M34W5-,3.0,3.0,李永隆,,1,
1111.0,910326.0,SESE20006,,Ordnance Engineering and Workshop(I),兵器工程及實習(1),Unlimited,24,T567-,3.0,3.0,葉昭南,,1,
1111.0,910327.0,SESE20034,,Experiments of Fluid Mechanics,流體力學實驗 ,Unlimited,5,F34-,1.0,2.0,林俊成,,2,
1111.0,910329.0,SESE10211,,Automotive Drive Trains,車輛傳動系統,Unlimited,5,W567-,3.0,3.0,蘭真,,2,
1111.0,910330.0,SESE10212,,Automotive Chassis Systems,車輛底盤系統,Unlimited,8,M34T8-,3.0,3.0,朱子文,,2,
1111.0,910331.0,SESE10213,,Automotive Electricity & Electronics Services,車輛電學及實務,Unlimited,14,R9ab-,3.0,3.0,周志正,,2,
1111.0,910332.0,SESE20005,,Internal Combustion Engines,內燃機,Unlimited,8,T567-,3.0,3.0,周志正,,1,
1111.0,910333.0,SESE10026,,Engineering Mathematics(1),工程數學(1),Unlimited,23,T9ab-,3.0,3.0,宋易哲,,1,
1111.0,910334.0,SESE20049,,Fluid Dynamics,船舶流體動力學 ,Unlimited,8,T567-,3.0,3.0,林俊成,,1,
1111.0,910335.0,SESE20061,,Principles of Naval Architeeture (II),造船原理(2),Unlimited,8,W567-,3.0,3.0,劉宗龍,,2,
1111.0,910336.0,SESE20037,,Submarine Introduction,潛艦概論,Unlimited,8,W9ab-,3.0,3.0,雷清宇,,2,
1111.0,910338.0,SESE00094,,Engineering Geology,工程地質學,Unlimited,22,W34-,2.0,2.0,簡志峻,,1,
1111.0,910343.0,SESE00099,,Special Topics in Integration of Environmental Information and Engineering(3),環境資訊及工程整合專題實作(3),Unlimited,5,M567-,1.0,3.0,蔡營寬,,1,
1111.0,910344.0,SESE00100,,Special Topics in Integration of Disaster Prevention and Protection(3),災害防救整合專題實作(3),Unlimited,9,M567-,1.0,3.0,簡志峻,,1,
1111.0,910345.0,SESE00101,,Geospatial Special in Internet of Things Application Environment(3),智慧物聯網環境專題實作(3),Unlimited,6,M567-,1.0,3.0,宋欣芳,,1,
1111.0,910346.0,SESE00102,,Special Topics in Engineering Practices (3),軍事工程專題實作(3),Unlimited,5,M567-,1.0,3.0,張文南,,1,
1111.0,910347.0,SESE00103,,Cadastral Surveying,地籍測量學,Unlimited,5,T234-,3.0,3.0,系統工程,,2,
1111.0,910348.0,SESE00104,,Integration of Geospatial Information and Development of Common Operating Pictures,空間資訊整合及圖台開發,Unlimited,6,W456-,3.0,3.0,系統工程,,2,
1111.0,910349.0,SESE00105,,Color Reproduction,彩色複製學,Unlimited,9,T567-,3.0,3.0,吳憲珉,,2,
1111.0,910350.0,SESE00106,,Geospatial Special Practice(3),空間科學專題實作(3),Unlimited,9,M567-,1.0,3.0,蔡明達,,1,
1111.0,910351.0,SESE00107,,Aviation Meteorology,航空氣象學,Unlimited,5,M34W4-,3.0,3.0,林永慶,,2,
1111.0,910352.0,SESE00108,,Introduction to Physical Oceanography,物理海洋概論,Unlimited,1,T234-,3.0,3.0,系統工程,,2,
1111.0,910353.0,SESE20080,,Introduction to Military Meteorology,軍事氣象學導論,Unlimited,10,W23F2-,3.0,3.0,蔡世樵,,1,
1111.0,910354.0,SESE00110,,Case Study of Atmospheric Science(3),大氣科學專題實作(3),Unlimited,10,M567-,1.0,3.0,蔡世樵,,1,
1111.0,910355.0,SESE00111,,Climate Change and Adaptation,氣候變遷與調適,Unlimited,6,T567-,3.0,3.0,系統工程,,2,
1111.0,910356.0,SESE00112,,Nautical meteorology,航海氣象學,Unlimited,3,W567-,3.0,3.0,崔怡楓,,2,
1111.0,910357.0,SESE20024,,Building Equipment,建築設備,Unlimited,25,T348-,3.0,3.0,張又升,,2,
1111.0,910358.0,SESE20045,,Theory of Structures,結構學,Unlimited,30,T567-,3.0,3.0,張文南,,1,
1111.0,910359.0,SESE20016,,Foundation Engineering,基礎工程,Unlimited,25,R234-,3.0,3.0,李宏輝、黃郁惟,,1,
1111.0,910360.0,SESE10147,,Special Topics in Engineering Practices(I),軍事工程專題實作(1),Unlimited,8,M567-,1.0,3.0,張又升,,1,
1111.0,910361.0,SESE10087,,Special Topics in Integration of Disaster Prevention and Protection(I),災害防救整合專題實作(1),Unlimited,8,M567-,1.0,3.0,李宏輝,,1,
1111.0,910362.0,SESE20021,,Synoptic Meteorology Laboratory(I),天氣學實習(1),Unlimited,3,T34-,1.0,2.0,系統工程,,1,
1111.0,910363.0,SESE20020,,Synoptic Meteorology(I),天氣學(1),Unlimited,3,M34T2-,3.0,3.0,侯昭平,,1,
1111.0,910364.0,SESE20017,,Dynamic Meteorology(I),大氣動力學(1),Unlimited,3,W7F34-,3.0,3.0,蔡世樵,,1,
1111.0,910365.0,SESE10020,,Case Study of Armospheric Science(I),大氣科學專題實作(1),Unlimited,3,M567-,1.0,3.0,沈鴻禧,,1,
1111.0,910366.0,SESE20018,,Geodesy,大地測量學,Unlimited,6,M34T3-,3.0,3.0,李宜珊,,1,
1111.0,910367.0,SESE00032,,War and Literature,戰爭與文學,Unlimited,9,R34-,2.0,2.0,系統工程,,2,
1111.0,910368.0,SESE10107,,Geospatial Special Practice(I),空間科學專題實作(1),Unlimited,6,M567-,1.0,3.0,黃立信,,1,
1111.0,910369.0,SESE10102,,Special Topics in Integration of Environmental Information and Engineering (I),環境資訊及工程整合專題實作(1),Unlimited,9,M567-,1.0,3.0,林玉菁,,1,
1111.0,910370.0,SESE20019,,Geodesy Practice,大地測量學實習,Unlimited,6,F234-,1.0,3.0,李宜珊,,1,
1111.0,910371.0,SESE10078,,Meteorology,氣象學,Unlimited,36,W1F12-,3.0,3.0,系統工程,,1,
1111.0,910372.0,SESE10163,,Computer Aided Drawing and Practice,電腦輔助製圖與實作,Unlimited,36,R123-,2.0,3.0,簡志峻,,1,
1111.0,910373.0,SESE10079,,Hydrology and Flood Controll,水文及防洪工程,Unlimited,25,W567-,3.0,3.0,趙振宇,,1,
1111.0,910374.0,SESE10026,,Engineering Mathematics(1),工程數學(1),Unlimited,37,T234-,3.0,3.0,林志平、楊順欽,,1,
1111.0,910375.0,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,31,T8-,0.0,1.0,賴渝翔,,1,
1111.0,910376.0,SESE10083,,Surveying Adjustment Computation,測量平差計算,Unlimited,9,W567-,1.0,3.0,黃立信,,1,
1111.0,910377.0,SESE10080,,Fluid Mechanics,流體力學,Unlimited,27,T567-,3.0,3.0,系統工程,,2,
1111.0,910378.0,SESE10024,,Engineering Materials,工程材料學,Unlimited,24,M9ab-,3.0,3.0,簡志峻,,1,
1111.0,910379.0,SESE10152,,Introduction to Remote Sensing,遙感探測概論,Unlimited,9,M567-,3.0,3.0,吳憲珉,,1,
1111.0,910380.0,SESE10082,,Surveying Adjustment Theory,測量平差,Unlimited,9,T567-,3.0,3.0,黃立信,,1,
1111.0,910381.0,SESE10028,,Engineering Mechanics,工程力學,Unlimited,37,T9ab-,3.0,3.0,宋欣芳,,1,
1111.0,910382.0,SESE10018,,Meteorological Measurements and Practice,大氣測計學及實習,Unlimited,3,W567-,3.0,3.0,林永慶,,1,
1111.0,910384.0,SESE00032,,War and Literature,戰爭與文學,Unlimited,26,R56-,2.0,2.0,系統工程,,2,
1111.0,910385.0,SESE10026,,Engineering Mathematics(1),工程數學(1),Unlimited,31,M567-,3.0,3.0,潘冠呈,,1,
1111.0,910386.0,SESE10169,,Advanced Programming Language,高階程式語言,Unlimited,19,M9ab-,3.0,3.0,雷賀君,,2,
1111.0,910387.0,SESE10042,,Engineering Mechanics - Statics,應用力學－靜力學,Unlimited,12,T567-,3.0,3.0,陳幼良,,1,
1111.0,910388.0,SESE10160,,Computer Aided Design,電腦輔助設計,Unlimited,31,T9ab-,3.0,3.0,徐守仁,,2,
1111.0,910389.0,SESE10030,,Workshop Practice,工廠實習,Unlimited,16,W34-,1.0,2.0,蔡林昌,,1,
1111.0,910390.0,SESE10035,,Ammunitions,彈藥學,Unlimited,12,W56-,2.0,2.0,葉昭南,,1,
1111.0,910393.0,SESE00115,,Thermodynamics,熱力學,Unlimited,41,M34R1-,3.0,3.0,黃寶錩,,1,
1111.0,910394.0,SESE10120,,Introduction of Naval Architecture and Ocean Engineering,船舶及海洋工程概論,Unlimited,6,T12F2-,3.0,3.0,陳冠宇,,2,
1111.0,910395.0,SESE10121,,Hull Form Calculation and Drawing,船體計算與製圖,Unlimited,6,W567-,1.0,3.0,潘冠呈,,1,
1111.0,910396.0,SESE10144,,Principles of Vehicle Systems,車輛系統原理,Unlimited,13,W567-,3.0,3.0,黃寶錩,,1,
1111.0,910397.0,SESE10096,,Fuel and Oil Analysis,燃料及油品分析實務,Unlimited,13,F234-,3.0,3.0,黃寶錩,,2,
1111.0,910398.0,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,20,M8-,0.0,1.0,劉中宇,,1,
1111.0,910399.0,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,16,T2-,0.0,1.0,黃文鍵,,1,
1111.0,910400.0,SESE00039,,Service Learning(2),服務學習 (2),Unlimited,8,F1-,0.0,1.0,曾有志,,1,
1111.0,910401.0,SESE10214,,Weapon System Engineering Project(3),兵器工程專題實作(3),Unlimited,25,M567-,1.0,3.0,陳幼良、葉昭南,,1,
1111.0,910402.0,SESE00058,,Music and Life,音樂與人生  ,Unlimited,30,W56-,2.0,2.0,系統工程,,2,
1111.0,910403.0,SESE00048,,Technology and the Future Life,科技與未來生活  ,Unlimited,28,M34-,2.0,2.0,鄭根發,,2,
1111.0,910404.0,SESE10217,,Simple Vehicle Design and Manufacture Project(3),車輛設計製造專題實作(3),Unlimited,6,M567-,1.0,3.0,黃寶錩,,1,
1111.0,910405.0,SESE10218,,Simple Vehicle Power Engineering Project(3),車輛動力工程專題實作(3),Unlimited,7,M567-,1.0,3.0,周志正,,1,
1111.0,910406.0,SESE10219,,Simple Vehicle Control Engineering Project(3),車輛控制工程專題實作(3),Unlimited,5,M567-,1.0,3.0,許曆山,,1,
